id,avgscore,level,class,file,,,,,,,
324412,4.07,low,2,324412.jpg,,,,,,,
324419,4.41,low,2,324419.jpg,,,,,,,
324426,3.9,low,2,324426.jpg,,,,,,,
324428,6.58,high,3,324428.jpg,,,,,,,
324430,6.97,high,3,324430.jpg,,,,,,,
324447,6.93,high,3,324447.jpg,,,,,,,
324465,4.45,low,2,324465.jpg,,,,,,,
324557,4.45,low,2,324557.jpg,,,,,,,
324586,6.97,high,3,324586.jpg,,,,,,,
324592,6.63,high,3,324592.jpg,,,,,,,
324614,6.37,high,3,324614.jpg,,,,,,,
324623,4.43,low,2,324623.jpg,,,,,,,
324631,4.27,low,2,324631.jpg,,,,,,,
324657,6.7,high,3,324657.jpg,,,,,,,
324689,4.39,low,2,324689.jpg,,,,,,,
324712,6.5,high,3,324712.jpg,,,,,,,
324714,6.88,high,3,324714.jpg,,,,,,,
324728,4.35,low,2,324728.jpg,,,,,,,
324746,4.1,low,2,324746.jpg,,,,,,,
324748,6.93,high,3,324748.jpg,,,,,,,
324761,4.38,low,2,324761.jpg,,,,,,,
324784,6.97,high,3,324784.jpg,,,,,,,
324789,6.77,high,3,324789.jpg,,,,,,,
324792,6.52,high,3,324792.jpg,,,,,,,
324804,6.46,high,3,324804.jpg,,,,,,,
324807,3.98,low,2,324807.jpg,,,,,,,
324829,4.43,low,2,324829.jpg,,,,,,,
324838,4.38,low,2,324838.jpg,,,,,,,
324860,4.42,low,2,324860.jpg,,,,,,,
324882,3.41,low,2,324882.jpg,,,,,,,
324897,4.41,low,2,324897.jpg,,,,,,,
324898,4.03,low,2,324898.jpg,,,,,,,
324941,4.38,low,2,324941.jpg,,,,,,,
324943,6.47,high,3,324943.jpg,,,,,,,
324946,6.34,high,3,324946.jpg,,,,,,,
324949,4.06,low,2,324949.jpg,,,,,,,
324954,4.29,low,2,324954.jpg,,,,,,,
324965,6.38,high,3,324965.jpg,,,,,,,
324979,4.38,low,2,324979.jpg,,,,,,,
325005,6.83,high,3,325005.jpg,,,,,,,
325021,4.3,low,2,325021.jpg,,,,,,,
325043,4.27,low,2,325043.jpg,,,,,,,
325056,4.46,low,2,325056.jpg,,,,,,,
325073,4.43,low,2,325073.jpg,,,,,,,
325075,6.5,high,3,325075.jpg,,,,,,,
325078,4.4,low,2,325078.jpg,,,,,,,
325090,6.34,high,3,325090.jpg,,,,,,,
325091,6.82,high,3,325091.jpg,,,,,,,
325094,6.35,high,3,325094.jpg,,,,,,,
325121,4.34,low,2,325121.jpg,,,,,,,
325133,4.43,low,2,325133.jpg,,,,,,,
325137,6.31,high,3,325137.jpg,,,,,,,
325143,4.35,low,2,325143.jpg,,,,,,,
325161,4.42,low,2,325161.jpg,,,,,,,
325182,4.4,low,2,325182.jpg,,,,,,,
325379,4.37,low,2,325379.jpg,,,,,,,
325387,4.26,low,2,325387.jpg,,,,,,,
325406,4.45,low,2,325406.jpg,,,,,,,
325443,3.9,low,2,325443.jpg,,,,,,,
325483,3.54,low,2,325483.jpg,,,,,,,
325534,4.17,low,2,325534.jpg,,,,,,,
325540,6.4,high,3,325540.jpg,,,,,,,
325541,6.87,high,3,325541.jpg,,,,,,,
325542,6.33,high,3,325542.jpg,,,,,,,
325604,4.45,low,2,325604.jpg,,,,,,,
325627,6.73,high,3,325627.jpg,,,,,,,
325631,4.43,low,2,325631.jpg,,,,,,,
325813,4.18,low,2,325813.jpg,,,,,,,
325850,4.19,low,2,325850.jpg,,,,,,,
325864,6.4,high,3,325864.jpg,,,,,,,
325868,6.72,high,3,325868.jpg,,,,,,,
325882,4.05,low,2,325882.jpg,,,,,,,
325892,4.1,low,2,325892.jpg,,,,,,,
325902,4.18,low,2,325902.jpg,,,,,,,
325910,4.42,low,2,325910.jpg,,,,,,,
325912,4.4,low,2,325912.jpg,,,,,,,
325938,6.5,high,3,325938.jpg,,,,,,,
325977,4.43,low,2,325977.jpg,,,,,,,
325986,6.88,high,3,325986.jpg,,,,,,,
325987,4.46,low,2,325987.jpg,,,,,,,
325996,3.93,low,2,325996.jpg,,,,,,,
326017,3.63,low,2,326017.jpg,,,,,,,
326023,3.64,low,2,326023.jpg,,,,,,,
326028,4.45,low,2,326028.jpg,,,,,,,
326052,6.6,high,3,326052.jpg,,,,,,,
326054,3.82,low,2,326054.jpg,,,,,,,
326062,3.45,low,2,326062.jpg,,,,,,,
326067,6.58,high,3,326067.jpg,,,,,,,
326068,6.37,high,3,326068.jpg,,,,,,,
326071,4.05,low,2,326071.jpg,,,,,,,
326074,3.69,low,2,326074.jpg,,,,,,,
326095,6.4,high,3,326095.jpg,,,,,,,
326098,6.57,high,3,326098.jpg,,,,,,,
326116,3.15,low,2,326116.jpg,,,,,,,
326117,6.97,high,3,326117.jpg,,,,,,,
326123,3.54,low,2,326123.jpg,,,,,,,
326143,4.25,low,2,326143.jpg,,,,,,,
326146,3.24,low,2,326146.jpg,,,,,,,
326158,4.31,low,2,326158.jpg,,,,,,,
326194,6.46,high,3,326194.jpg,,,,,,,
326198,7.5,high,4,326198.jpg,,,,,,,
326199,4.45,low,2,326199.jpg,,,,,,,
326248,4.43,low,2,326248.jpg,,,,,,,
326251,6.36,high,3,326251.jpg,,,,,,,
326260,4.24,low,2,326260.jpg,,,,,,,
326265,4.19,low,2,326265.jpg,,,,,,,
326330,6.68,high,3,326330.jpg,,,,,,,
326360,4.3,low,2,326360.jpg,,,,,,,
326391,4.45,low,2,326391.jpg,,,,,,,
326393,4.42,low,2,326393.jpg,,,,,,,
326395,7.22,high,4,326395.jpg,,,,,,,
326396,6.81,high,3,326396.jpg,,,,,,,
326402,4.43,low,2,326402.jpg,,,,,,,
326410,2.5,low,1,326410.jpg,,,,,,,
326411,4.41,low,2,326411.jpg,,,,,,,
326422,6.61,high,3,326422.jpg,,,,,,,
326430,3.02,low,2,326430.jpg,,,,,,,
326441,4.43,low,2,326441.jpg,,,,,,,
326474,6.68,high,3,326474.jpg,,,,,,,
326495,7.93,high,4,326495.jpg,,,,,,,
326502,4.37,low,2,326502.jpg,,,,,,,
326504,4.34,low,2,326504.jpg,,,,,,,
326529,4.38,low,2,326529.jpg,,,,,,,
326553,4.2,low,2,326553.jpg,,,,,,,
326571,6.74,high,3,326571.jpg,,,,,,,
326658,6.55,high,3,326658.jpg,,,,,,,
326676,6.82,high,3,326676.jpg,,,,,,,
326793,6.54,high,3,326793.jpg,,,,,,,
326844,4.42,low,2,326844.jpg,,,,,,,
326943,6.92,high,3,326943.jpg,,,,,,,
327072,4.04,low,2,327072.jpg,,,,,,,
327261,6.52,high,3,327261.jpg,,,,,,,
327280,6.62,high,3,327280.jpg,,,,,,,
327322,6.5,high,3,327322.jpg,,,,,,,
327325,4.19,low,2,327325.jpg,,,,,,,
327357,4.23,low,2,327357.jpg,,,,,,,
327412,7.09,high,4,327412.jpg,,,,,,,
327488,6.37,high,3,327488.jpg,,,,,,,
327491,6.74,high,3,327491.jpg,,,,,,,
327497,4.2,low,2,327497.jpg,,,,,,,
327513,6.72,high,3,327513.jpg,,,,,,,
327534,6.66,high,3,327534.jpg,,,,,,,
327587,6.52,high,3,327587.jpg,,,,,,,
327588,6.85,high,3,327588.jpg,,,,,,,
327594,7.17,high,4,327594.jpg,,,,,,,
327614,6.73,high,3,327614.jpg,,,,,,,
327615,7.61,high,4,327615.jpg,,,,,,,
327640,6.84,high,3,327640.jpg,,,,,,,
327692,6.47,high,3,327692.jpg,,,,,,,
327721,7.44,high,4,327721.jpg,,,,,,,
327738,6.51,high,3,327738.jpg,,,,,,,
327766,4.02,low,2,327766.jpg,,,,,,,
327774,6.36,high,3,327774.jpg,,,,,,,
327783,6.67,high,3,327783.jpg,,,,,,,
327788,6.63,high,3,327788.jpg,,,,,,,
327790,6.57,high,3,327790.jpg,,,,,,,
327792,6.31,high,3,327792.jpg,,,,,,,
327842,6.47,high,3,327842.jpg,,,,,,,
327851,4.4,low,2,327851.jpg,,,,,,,
327867,6.41,high,3,327867.jpg,,,,,,,
327883,6.36,high,3,327883.jpg,,,,,,,
327894,6.82,high,3,327894.jpg,,,,,,,
327915,6.57,high,3,327915.jpg,,,,,,,
327963,6.93,high,3,327963.jpg,,,,,,,
327998,7.12,high,4,327998.jpg,,,,,,,
328001,4.43,low,2,328001.jpg,,,,,,,
328002,6.55,high,3,328002.jpg,,,,,,,
328003,6.59,high,3,328003.jpg,,,,,,,
328007,6.53,high,3,328007.jpg,,,,,,,
328012,6.9,high,3,328012.jpg,,,,,,,
328017,6.73,high,3,328017.jpg,,,,,,,
328058,4.45,low,2,328058.jpg,,,,,,,
328060,6.61,high,3,328060.jpg,,,,,,,
328066,6.55,high,3,328066.jpg,,,,,,,
328082,6.4,high,3,328082.jpg,,,,,,,
328111,6.57,high,3,328111.jpg,,,,,,,
328133,6.49,high,3,328133.jpg,,,,,,,
328142,6.81,high,3,328142.jpg,,,,,,,
328150,6.37,high,3,328150.jpg,,,,,,,
328187,6.45,high,3,328187.jpg,,,,,,,
328191,6.67,high,3,328191.jpg,,,,,,,
328195,7.45,high,4,328195.jpg,,,,,,,
328201,4.37,low,2,328201.jpg,,,,,,,
328205,4.4,low,2,328205.jpg,,,,,,,
328217,3.81,low,2,328217.jpg,,,,,,,
328218,6.93,high,3,328218.jpg,,,,,,,
328233,4.42,low,2,328233.jpg,,,,,,,
328269,6.48,high,3,328269.jpg,,,,,,,
328285,4.44,low,2,328285.jpg,,,,,,,
328286,6.45,high,3,328286.jpg,,,,,,,
328293,6.43,high,3,328293.jpg,,,,,,,
328300,7.07,high,4,328300.jpg,,,,,,,
328320,6.4,high,3,328320.jpg,,,,,,,
328322,6.52,high,3,328322.jpg,,,,,,,
328334,4.29,low,2,328334.jpg,,,,,,,
328337,6.32,high,3,328337.jpg,,,,,,,
328340,6.38,high,3,328340.jpg,,,,,,,
328385,6.67,high,3,328385.jpg,,,,,,,
328402,4.36,low,2,328402.jpg,,,,,,,
328434,4.3,low,2,328434.jpg,,,,,,,
328477,6.33,high,3,328477.jpg,,,,,,,
328487,6.36,high,3,328487.jpg,,,,,,,
328506,4.42,low,2,328506.jpg,,,,,,,
328507,3.87,low,2,328507.jpg,,,,,,,
328518,6.38,high,3,328518.jpg,,,,,,,
328519,6.37,high,3,328519.jpg,,,,,,,
328538,6.86,high,3,328538.jpg,,,,,,,
328542,3.83,low,2,328542.jpg,,,,,,,
328546,6.75,high,3,328546.jpg,,,,,,,
328607,6.33,high,3,328607.jpg,,,,,,,
328652,4.13,low,2,328652.jpg,,,,,,,
328666,6.62,high,3,328666.jpg,,,,,,,
328710,6.42,high,3,328710.jpg,,,,,,,
328744,6.81,high,3,328744.jpg,,,,,,,
328792,6.56,high,3,328792.jpg,,,,,,,
328845,6.67,high,3,328845.jpg,,,,,,,
328848,6.37,high,3,328848.jpg,,,,,,,
328967,4.19,low,2,328967.jpg,,,,,,,
329005,6.67,high,3,329005.jpg,,,,,,,
329047,3.48,low,2,329047.jpg,,,,,,,
329089,6.51,high,3,329089.jpg,,,,,,,
329127,4.28,low,2,329127.jpg,,,,,,,
329141,6.54,high,3,329141.jpg,,,,,,,
329181,6.46,high,3,329181.jpg,,,,,,,
329192,4.43,low,2,329192.jpg,,,,,,,
329284,4.35,low,2,329284.jpg,,,,,,,
329313,3.93,low,2,329313.jpg,,,,,,,
329353,6.92,high,3,329353.jpg,,,,,,,
329372,6.63,high,3,329372.jpg,,,,,,,
329394,6.47,high,3,329394.jpg,,,,,,,
329415,6.31,high,3,329415.jpg,,,,,,,
329434,4.43,low,2,329434.jpg,,,,,,,
329510,4.12,low,2,329510.jpg,,,,,,,
329559,6.91,high,3,329559.jpg,,,,,,,
329572,4.45,low,2,329572.jpg,,,,,,,
329699,6.58,high,3,329699.jpg,,,,,,,
329777,4.44,low,2,329777.jpg,,,,,,,
329785,6.5,high,3,329785.jpg,,,,,,,
329801,3.71,low,2,329801.jpg,,,,,,,
329839,4.28,low,2,329839.jpg,,,,,,,
329840,4.24,low,2,329840.jpg,,,,,,,
329844,6.61,high,3,329844.jpg,,,,,,,
329854,7.17,high,4,329854.jpg,,,,,,,
329864,6.54,high,3,329864.jpg,,,,,,,
329999,6.54,high,3,329999.jpg,,,,,,,
330023,6.86,high,3,330023.jpg,,,,,,,
330032,3.59,low,2,330032.jpg,,,,,,,
330036,6.88,high,3,330036.jpg,,,,,,,
330051,3.75,low,2,330051.jpg,,,,,,,
330091,3.89,low,2,330091.jpg,,,,,,,
330138,4.11,low,2,330138.jpg,,,,,,,
330158,6.46,high,3,330158.jpg,,,,,,,
330169,6.38,high,3,330169.jpg,,,,,,,
330173,4.16,low,2,330173.jpg,,,,,,,
330174,6.81,high,3,330174.jpg,,,,,,,
330198,7.04,high,4,330198.jpg,,,,,,,
330208,6.73,high,3,330208.jpg,,,,,,,
330253,4.45,low,2,330253.jpg,,,,,,,
330297,3.71,low,2,330297.jpg,,,,,,,
330298,6.31,high,3,330298.jpg,,,,,,,
330325,6.79,high,3,330325.jpg,,,,,,,
330327,3.11,low,2,330327.jpg,,,,,,,
330368,3.47,low,2,330368.jpg,,,,,,,
330376,6.36,high,3,330376.jpg,,,,,,,
330405,6.48,high,3,330405.jpg,,,,,,,
330417,7.44,high,4,330417.jpg,,,,,,,
330466,6.75,high,3,330466.jpg,,,,,,,
330498,6.38,high,3,330498.jpg,,,,,,,
330547,7.43,high,4,330547.jpg,,,,,,,
330592,6.62,high,3,330592.jpg,,,,,,,
330610,6.76,high,3,330610.jpg,,,,,,,
330613,4.37,low,2,330613.jpg,,,,,,,
330726,4.43,low,2,330726.jpg,,,,,,,
330740,6.83,high,3,330740.jpg,,,,,,,
330794,4.41,low,2,330794.jpg,,,,,,,
330837,4.09,low,2,330837.jpg,,,,,,,
330840,6.52,high,3,330840.jpg,,,,,,,
330844,4.1,low,2,330844.jpg,,,,,,,
330853,4.01,low,2,330853.jpg,,,,,,,
330854,6.49,high,3,330854.jpg,,,,,,,
330948,6.99,high,3,330948.jpg,,,,,,,
330954,4.28,low,2,330954.jpg,,,,,,,
330955,6.84,high,3,330955.jpg,,,,,,,
330960,7.21,high,4,330960.jpg,,,,,,,
331053,6.52,high,3,331053.jpg,,,,,,,
331063,6.33,high,3,331063.jpg,,,,,,,
331086,6.76,high,3,331086.jpg,,,,,,,
331092,4.45,low,2,331092.jpg,,,,,,,
331093,7.37,high,4,331093.jpg,,,,,,,
331094,6.73,high,3,331094.jpg,,,,,,,
331098,6.58,high,3,331098.jpg,,,,,,,
331104,4.31,low,2,331104.jpg,,,,,,,
331126,6.5,high,3,331126.jpg,,,,,,,
331137,6.71,high,3,331137.jpg,,,,,,,
331143,6.61,high,3,331143.jpg,,,,,,,
331184,6.51,high,3,331184.jpg,,,,,,,
331186,6.71,high,3,331186.jpg,,,,,,,
331192,6.49,high,3,331192.jpg,,,,,,,
331195,6.73,high,3,331195.jpg,,,,,,,
331250,6.31,high,3,331250.jpg,,,,,,,
331266,6.47,high,3,331266.jpg,,,,,,,
331295,6.7,high,3,331295.jpg,,,,,,,
331319,6.37,high,3,331319.jpg,,,,,,,
331329,6.78,high,3,331329.jpg,,,,,,,
331379,6.53,high,3,331379.jpg,,,,,,,
331400,3.81,low,2,331400.jpg,,,,,,,
331406,6.56,high,3,331406.jpg,,,,,,,
331409,6.86,high,3,331409.jpg,,,,,,,
331416,6.64,high,3,331416.jpg,,,,,,,
331418,6.54,high,3,331418.jpg,,,,,,,
331420,6.73,high,3,331420.jpg,,,,,,,
331433,4.43,low,2,331433.jpg,,,,,,,
331522,4.45,low,2,331522.jpg,,,,,,,
331526,3.85,low,2,331526.jpg,,,,,,,
331538,3.81,low,2,331538.jpg,,,,,,,
331555,6.46,high,3,331555.jpg,,,,,,,
331581,4.45,low,2,331581.jpg,,,,,,,
331603,4.16,low,2,331603.jpg,,,,,,,
331609,4.45,low,2,331609.jpg,,,,,,,
331612,4.2,low,2,331612.jpg,,,,,,,
331660,6.44,high,3,331660.jpg,,,,,,,
331679,3.99,low,2,331679.jpg,,,,,,,
331700,6.55,high,3,331700.jpg,,,,,,,
331788,3.55,low,2,331788.jpg,,,,,,,
331801,4.25,low,2,331801.jpg,,,,,,,
331810,4.45,low,2,331810.jpg,,,,,,,
331824,4.27,low,2,331824.jpg,,,,,,,
331849,3.92,low,2,331849.jpg,,,,,,,
331853,4.12,low,2,331853.jpg,,,,,,,
331858,6.55,high,3,331858.jpg,,,,,,,
331898,4.23,low,2,331898.jpg,,,,,,,
331899,7.4,high,4,331899.jpg,,,,,,,
331900,4.32,low,2,331900.jpg,,,,,,,
331904,3.77,low,2,331904.jpg,,,,,,,
331923,6.33,high,3,331923.jpg,,,,,,,
331925,6.93,high,3,331925.jpg,,,,,,,
331952,6.7,high,3,331952.jpg,,,,,,,
331956,2.73,low,1,331956.jpg,,,,,,,
331990,7.07,high,4,331990.jpg,,,,,,,
332007,6.63,high,3,332007.jpg,,,,,,,
332009,4.26,low,2,332009.jpg,,,,,,,
332014,4.33,low,2,332014.jpg,,,,,,,
332114,7.13,high,4,332114.jpg,,,,,,,
332122,3.81,low,2,332122.jpg,,,,,,,
332157,3.92,low,2,332157.jpg,,,,,,,
332169,3.62,low,2,332169.jpg,,,,,,,
332181,6.86,high,3,332181.jpg,,,,,,,
332185,4.29,low,2,332185.jpg,,,,,,,
332187,4,low,2,332187.jpg,,,,,,,
332191,6.48,high,3,332191.jpg,,,,,,,
332197,4.32,low,2,332197.jpg,,,,,,,
332199,6.75,high,3,332199.jpg,,,,,,,
332202,6.41,high,3,332202.jpg,,,,,,,
332207,4.37,low,2,332207.jpg,,,,,,,
332209,6.69,high,3,332209.jpg,,,,,,,
332210,4.29,low,2,332210.jpg,,,,,,,
332214,3.77,low,2,332214.jpg,,,,,,,
332219,6.84,high,3,332219.jpg,,,,,,,
332222,6.73,high,3,332222.jpg,,,,,,,
332223,7.04,high,4,332223.jpg,,,,,,,
332225,4.03,low,2,332225.jpg,,,,,,,
332226,3.82,low,2,332226.jpg,,,,,,,
332230,4.39,low,2,332230.jpg,,,,,,,
332238,4.19,low,2,332238.jpg,,,,,,,
332247,4.25,low,2,332247.jpg,,,,,,,
332250,7.23,high,4,332250.jpg,,,,,,,
332267,6.9,high,3,332267.jpg,,,,,,,
332308,3.99,low,2,332308.jpg,,,,,,,
332318,4.29,low,2,332318.jpg,,,,,,,
332324,6.42,high,3,332324.jpg,,,,,,,
332335,3.35,low,2,332335.jpg,,,,,,,
332346,3.88,low,2,332346.jpg,,,,,,,
332353,4.19,low,2,332353.jpg,,,,,,,
332356,6.37,high,3,332356.jpg,,,,,,,
332376,4.23,low,2,332376.jpg,,,,,,,
332443,4.14,low,2,332443.jpg,,,,,,,
332446,6.64,high,3,332446.jpg,,,,,,,
332449,4.29,low,2,332449.jpg,,,,,,,
332450,7.18,high,4,332450.jpg,,,,,,,
332456,6.39,high,3,332456.jpg,,,,,,,
332469,6.65,high,3,332469.jpg,,,,,,,
332477,4.28,low,2,332477.jpg,,,,,,,
332478,6.47,high,3,332478.jpg,,,,,,,
332479,4.24,low,2,332479.jpg,,,,,,,
332480,4.45,low,2,332480.jpg,,,,,,,
332495,3.94,low,2,332495.jpg,,,,,,,
332528,3.88,low,2,332528.jpg,,,,,,,
332542,2.82,low,1,332542.jpg,,,,,,,
332544,3.64,low,2,332544.jpg,,,,,,,
332569,4.46,low,2,332569.jpg,,,,,,,
332599,4.23,low,2,332599.jpg,,,,,,,
332640,2.93,low,1,332640.jpg,,,,,,,
332654,4.19,low,2,332654.jpg,,,,,,,
332710,2.5,low,1,332710.jpg,,,,,,,
332764,6.88,high,3,332764.jpg,,,,,,,
332866,2.76,low,1,332866.jpg,,,,,,,
332937,4.32,low,2,332937.jpg,,,,,,,
332943,4.35,low,2,332943.jpg,,,,,,,
332949,4.22,low,2,332949.jpg,,,,,,,
333007,6.44,high,3,333007.jpg,,,,,,,
333037,7.23,high,4,333037.jpg,,,,,,,
333153,3.83,low,2,333153.jpg,,,,,,,
333172,6.43,high,3,333172.jpg,,,,,,,
333188,6.55,high,3,333188.jpg,,,,,,,
333255,6.61,high,3,333255.jpg,,,,,,,
333257,4.46,low,2,333257.jpg,,,,,,,
333259,4.02,low,2,333259.jpg,,,,,,,
333367,6.9,high,3,333367.jpg,,,,,,,
333373,7.27,high,4,333373.jpg,,,,,,,
333385,2.6,low,1,333385.jpg,,,,,,,
333414,4.29,low,2,333414.jpg,,,,,,,
333439,3.97,low,2,333439.jpg,,,,,,,
333449,3.86,low,2,333449.jpg,,,,,,,
333485,3.25,low,2,333485.jpg,,,,,,,
333531,4.39,low,2,333531.jpg,,,,,,,
333563,6.8,high,3,333563.jpg,,,,,,,
333592,6.53,high,3,333592.jpg,,,,,,,
333603,6.68,high,3,333603.jpg,,,,,,,
333625,3.83,low,2,333625.jpg,,,,,,,
333630,3.66,low,2,333630.jpg,,,,,,,
333637,6.76,high,3,333637.jpg,,,,,,,
333644,4.46,low,2,333644.jpg,,,,,,,
333647,7.07,high,4,333647.jpg,,,,,,,
333655,4.21,low,2,333655.jpg,,,,,,,
333663,7.27,high,4,333663.jpg,,,,,,,
333665,4.45,low,2,333665.jpg,,,,,,,
333677,4.31,low,2,333677.jpg,,,,,,,
333702,3.68,low,2,333702.jpg,,,,,,,
333726,3.48,low,2,333726.jpg,,,,,,,
333749,6.97,high,3,333749.jpg,,,,,,,
333770,4.32,low,2,333770.jpg,,,,,,,
333801,7.06,high,4,333801.jpg,,,,,,,
333812,4,low,2,333812.jpg,,,,,,,
333836,3.2,low,2,333836.jpg,,,,,,,
333863,6.71,high,3,333863.jpg,,,,,,,
333864,3.93,low,2,333864.jpg,,,,,,,
333872,7.37,high,4,333872.jpg,,,,,,,
333878,6.47,high,3,333878.jpg,,,,,,,
333896,3.87,low,2,333896.jpg,,,,,,,
333906,6.47,high,3,333906.jpg,,,,,,,
333915,6.41,high,3,333915.jpg,,,,,,,
333922,6.31,high,3,333922.jpg,,,,,,,
333943,6.35,high,3,333943.jpg,,,,,,,
333949,7.13,high,4,333949.jpg,,,,,,,
334010,3.74,low,2,334010.jpg,,,,,,,
334035,4.14,low,2,334035.jpg,,,,,,,
334037,6.9,high,3,334037.jpg,,,,,,,
334039,3.8,low,2,334039.jpg,,,,,,,
334041,4.33,low,2,334041.jpg,,,,,,,
334047,6.48,high,3,334047.jpg,,,,,,,
334069,4.11,low,2,334069.jpg,,,,,,,
334086,4.45,low,2,334086.jpg,,,,,,,
334090,4.13,low,2,334090.jpg,,,,,,,
334105,6.89,high,3,334105.jpg,,,,,,,
334108,4.32,low,2,334108.jpg,,,,,,,
334118,4.38,low,2,334118.jpg,,,,,,,
334130,4.03,low,2,334130.jpg,,,,,,,
334152,3.96,low,2,334152.jpg,,,,,,,
334156,6.46,high,3,334156.jpg,,,,,,,
334165,6.52,high,3,334165.jpg,,,,,,,
334172,4.22,low,2,334172.jpg,,,,,,,
334176,4.28,low,2,334176.jpg,,,,,,,
334213,6.42,high,3,334213.jpg,,,,,,,
334236,7.07,high,4,334236.jpg,,,,,,,
334241,6.42,high,3,334241.jpg,,,,,,,
334281,3.92,low,2,334281.jpg,,,,,,,
334282,3.85,low,2,334282.jpg,,,,,,,
334299,3.97,low,2,334299.jpg,,,,,,,
334304,3.76,low,2,334304.jpg,,,,,,,
334311,6.38,high,3,334311.jpg,,,,,,,
334312,6.56,high,3,334312.jpg,,,,,,,
334313,6.86,high,3,334313.jpg,,,,,,,
334315,6.72,high,3,334315.jpg,,,,,,,
334318,4.4,low,2,334318.jpg,,,,,,,
334325,4.29,low,2,334325.jpg,,,,,,,
334465,6.67,high,3,334465.jpg,,,,,,,
334475,6.44,high,3,334475.jpg,,,,,,,
334482,4,low,2,334482.jpg,,,,,,,
334490,4.37,low,2,334490.jpg,,,,,,,
334491,4.18,low,2,334491.jpg,,,,,,,
334492,4.41,low,2,334492.jpg,,,,,,,
334499,4.37,low,2,334499.jpg,,,,,,,
334504,6.77,high,3,334504.jpg,,,,,,,
334506,6.38,high,3,334506.jpg,,,,,,,
334510,3.77,low,2,334510.jpg,,,,,,,
334513,6.57,high,3,334513.jpg,,,,,,,
334518,6.52,high,3,334518.jpg,,,,,,,
334526,6.33,high,3,334526.jpg,,,,,,,
334536,6.64,high,3,334536.jpg,,,,,,,
334545,7.06,high,4,334545.jpg,,,,,,,
334550,6.68,high,3,334550.jpg,,,,,,,
334562,6.98,high,3,334562.jpg,,,,,,,
334567,6.42,high,3,334567.jpg,,,,,,,
334569,3.78,low,2,334569.jpg,,,,,,,
334572,6.75,high,3,334572.jpg,,,,,,,
334585,2.84,low,1,334585.jpg,,,,,,,
334591,4.36,low,2,334591.jpg,,,,,,,
334596,6.75,high,3,334596.jpg,,,,,,,
334610,4.2,low,2,334610.jpg,,,,,,,
334640,4.43,low,2,334640.jpg,,,,,,,
334667,4.34,low,2,334667.jpg,,,,,,,
334678,3.18,low,2,334678.jpg,,,,,,,
334688,6.57,high,3,334688.jpg,,,,,,,
334693,3.43,low,2,334693.jpg,,,,,,,
334696,6.76,high,3,334696.jpg,,,,,,,
334705,6.36,high,3,334705.jpg,,,,,,,
334729,4.33,low,2,334729.jpg,,,,,,,
334745,3.88,low,2,334745.jpg,,,,,,,
334746,4.46,low,2,334746.jpg,,,,,,,
334759,6.84,high,3,334759.jpg,,,,,,,
334762,4.32,low,2,334762.jpg,,,,,,,
334763,4.09,low,2,334763.jpg,,,,,,,
334765,7.61,high,4,334765.jpg,,,,,,,
334791,4.38,low,2,334791.jpg,,,,,,,
334792,6.4,high,3,334792.jpg,,,,,,,
334809,4.21,low,2,334809.jpg,,,,,,,
334814,4.24,low,2,334814.jpg,,,,,,,
334818,6.48,high,3,334818.jpg,,,,,,,
334879,3.11,low,2,334879.jpg,,,,,,,
334904,6.77,high,3,334904.jpg,,,,,,,
334931,4,low,2,334931.jpg,,,,,,,
334952,3.74,low,2,334952.jpg,,,,,,,
334980,4.31,low,2,334980.jpg,,,,,,,
334981,6.32,high,3,334981.jpg,,,,,,,
334982,4.16,low,2,334982.jpg,,,,,,,
334995,4.21,low,2,334995.jpg,,,,,,,
335011,6.98,high,3,335011.jpg,,,,,,,
335014,6.54,high,3,335014.jpg,,,,,,,
335027,4.23,low,2,335027.jpg,,,,,,,
335029,3.19,low,2,335029.jpg,,,,,,,
335051,6.99,high,3,335051.jpg,,,,,,,
335060,4.28,low,2,335060.jpg,,,,,,,
335061,3.37,low,2,335061.jpg,,,,,,,
335103,6.64,high,3,335103.jpg,,,,,,,
335130,3.18,low,2,335130.jpg,,,,,,,
335142,4.37,low,2,335142.jpg,,,,,,,
335146,3.43,low,2,335146.jpg,,,,,,,
335151,4.32,low,2,335151.jpg,,,,,,,
335172,2.02,low,1,335172.jpg,,,,,,,
335175,6.49,high,3,335175.jpg,,,,,,,
335221,3.89,low,2,335221.jpg,,,,,,,
335236,4.44,low,2,335236.jpg,,,,,,,
335240,4.41,low,2,335240.jpg,,,,,,,
335257,6.42,high,3,335257.jpg,,,,,,,
335258,6.56,high,3,335258.jpg,,,,,,,
335262,4.32,low,2,335262.jpg,,,,,,,
335265,4.4,low,2,335265.jpg,,,,,,,
335291,3.14,low,2,335291.jpg,,,,,,,
335292,6.89,high,3,335292.jpg,,,,,,,
335306,6.77,high,3,335306.jpg,,,,,,,
335322,6.53,high,3,335322.jpg,,,,,,,
335328,6.41,high,3,335328.jpg,,,,,,,
335338,3.85,low,2,335338.jpg,,,,,,,
335341,4.21,low,2,335341.jpg,,,,,,,
335342,6.36,high,3,335342.jpg,,,,,,,
335348,4.1,low,2,335348.jpg,,,,,,,
335351,7.23,high,4,335351.jpg,,,,,,,
335361,3.69,low,2,335361.jpg,,,,,,,
335368,4.38,low,2,335368.jpg,,,,,,,
